2.609000000000000000e+03,9.900000000000000000e+01,8.500000000000000000e+01,8.730000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.660000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,3.970000000000000000e+03,0.000000000000000000e+00,1.030000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.980000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.691000000000000000e+03,3.440000000000000000e+02,7.800000000000000000e+01,1.125000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.390000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.441000000000000000e+03,4.950000000000000000e+02,9.000000000000000000e+01,1.119000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.206000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.490000000000000000e+02,9.970000000000000000e+02,3.400000000000000000e+01,9.750000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.517000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.350000000000000000e+02,7.850000000000000000e+02,6.200000000000000000e+01,8.960000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.217000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.235000000000000000e+03,5.250000000000000000e+02,7.100000000000000000e+01,1.068000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.238000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
4.110000000000000000e+02,1.403000000000000000e+03,3.300000000000000000e+01,8.870000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.667000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.633000000000000000e+03,2.590000000000000000e+02,8.400000000000000000e+01,1.132000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.550000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.890000000000000000e+02,9.110000000000000000e+02,5.300000000000000000e+01,9.540000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.681000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
