3.167000000000000000e+03,4.000000000000000000e+00,1.310000000000000000e+02,3.900000000000000000e+01,3.590000000000000000e+02,2.100000000000000000e+01,3.300000000000000000e+01,9.000000000000000000e+00,3.530000000000000000e+02,1.600000000000000000e+01
0.000000000000000000e+00,4.129000000000000000e+03,0.000000000000000000e+00,4.000000000000000000e+00,3.100000000000000000e+01,5.400000000000000000e+01,4.000000000000000000e+00,4.540000000000000000e+02,1.000000000000000000e+00,7.000000000000000000e+00
3.220000000000000000e+02,1.220000000000000000e+02,7.770000000000000000e+02,6.820000000000000000e+02,2.260000000000000000e+02,5.860000000000000000e+02,1.920000000000000000e+02,5.420000000000000000e+02,5.210000000000000000e+02,2.070000000000000000e+02
1.200000000000000000e+02,1.510000000000000000e+02,8.510000000000000000e+02,9.160000000000000000e+02,1.610000000000000000e+02,5.210000000000000000e+02,1.730000000000000000e+02,8.080000000000000000e+02,3.540000000000000000e+02,2.960000000000000000e+02
3.600000000000000000e+02,5.500000000000000000e+01,7.900000000000000000e+01,9.200000000000000000e+01,2.041000000000000000e+03,3.500000000000000000e+01,2.400000000000000000e+02,2.010000000000000000e+02,5.110000000000000000e+02,4.580000000000000000e+02
5.200000000000000000e+01,3.910000000000000000e+02,4.870000000000000000e+02,6.400000000000000000e+02,1.080000000000000000e+02,6.770000000000000000e+02,1.130000000000000000e+02,8.950000000000000000e+02,2.080000000000000000e+02,2.240000000000000000e+02
5.540000000000000000e+02,8.100000000000000000e+01,4.780000000000000000e+02,4.460000000000000000e+02,6.630000000000000000e+02,2.300000000000000000e+02,2.230000000000000000e+02,5.740000000000000000e+02,4.300000000000000000e+02,4.580000000000000000e+02
1.900000000000000000e+01,6.620000000000000000e+02,1.110000000000000000e+02,3.260000000000000000e+02,2.850000000000000000e+02,6.750000000000000000e+02,1.040000000000000000e+02,1.762000000000000000e+03,6.400000000000000000e+01,3.930000000000000000e+02
8.480000000000000000e+02,6.000000000000000000e+00,5.030000000000000000e+02,2.420000000000000000e+02,8.470000000000000000e+02,7.500000000000000000e+01,2.580000000000000000e+02,1.000000000000000000e+02,9.850000000000000000e+02,1.990000000000000000e+02
1.510000000000000000e+02,8.700000000000000000e+01,2.700000000000000000e+02,4.080000000000000000e+02,9.610000000000000000e+02,1.190000000000000000e+02,2.660000000000000000e+02,8.340000000000000000e+02,2.820000000000000000e+02,8.100000000000000000e+02
