3.360000000000000000e+03,6.000000000000000000e+00,1.640000000000000000e+02,3.500000000000000000e+01,3.740000000000000000e+02,7.000000000000000000e+00,1.500000000000000000e+01,1.400000000000000000e+01,1.350000000000000000e+02,2.200000000000000000e+01
0.000000000000000000e+00,4.245000000000000000e+03,3.000000000000000000e+00,1.300000000000000000e+01,3.400000000000000000e+01,1.290000000000000000e+02,2.000000000000000000e+00,2.500000000000000000e+02,1.000000000000000000e+00,7.000000000000000000e+00
4.160000000000000000e+02,3.150000000000000000e+02,9.640000000000000000e+02,6.820000000000000000e+02,3.720000000000000000e+02,3.110000000000000000e+02,1.340000000000000000e+02,4.970000000000000000e+02,2.960000000000000000e+02,1.900000000000000000e+02
1.570000000000000000e+02,3.820000000000000000e+02,9.660000000000000000e+02,8.860000000000000000e+02,3.270000000000000000e+02,2.360000000000000000e+02,1.200000000000000000e+02,8.100000000000000000e+02,1.930000000000000000e+02,2.740000000000000000e+02
5.520000000000000000e+02,9.900000000000000000e+01,1.130000000000000000e+02,1.180000000000000000e+02,2.220000000000000000e+03,1.000000000000000000e+01,1.490000000000000000e+02,1.410000000000000000e+02,3.710000000000000000e+02,2.990000000000000000e+02
6.900000000000000000e+01,8.520000000000000000e+02,5.360000000000000000e+02,6.320000000000000000e+02,2.150000000000000000e+02,3.370000000000000000e+02,7.300000000000000000e+01,7.420000000000000000e+02,1.210000000000000000e+02,2.180000000000000000e+02
6.490000000000000000e+02,1.660000000000000000e+02,6.140000000000000000e+02,5.160000000000000000e+02,8.530000000000000000e+02,9.200000000000000000e+01,1.440000000000000000e+02,4.780000000000000000e+02,2.830000000000000000e+02,3.420000000000000000e+02
3.200000000000000000e+01,1.192000000000000000e+03,1.950000000000000000e+02,4.970000000000000000e+02,4.210000000000000000e+02,4.290000000000000000e+02,7.900000000000000000e+01,1.221000000000000000e+03,6.500000000000000000e+01,2.700000000000000000e+02
1.007000000000000000e+03,2.300000000000000000e+01,6.340000000000000000e+02,2.160000000000000000e+02,1.135000000000000000e+03,3.300000000000000000e+01,1.640000000000000000e+02,9.700000000000000000e+01,5.730000000000000000e+02,1.810000000000000000e+02
1.840000000000000000e+02,2.100000000000000000e+02,3.260000000000000000e+02,4.990000000000000000e+02,1.276000000000000000e+03,5.000000000000000000e+01,1.710000000000000000e+02,6.610000000000000000e+02,2.270000000000000000e+02,5.840000000000000000e+02
