3.236000000000000000e+03,2.800000000000000000e+01,5.700000000000000000e+01,5.200000000000000000e+01,4.790000000000000000e+02,0.000000000000000000e+00,1.420000000000000000e+02,5.600000000000000000e+01,0.000000000000000000e+00,8.200000000000000000e+01
8.000000000000000000e+00,4.449000000000000000e+03,7.000000000000000000e+00,1.700000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+00,1.720000000000000000e+02,0.000000000000000000e+00,1.200000000000000000e+01
3.600000000000000000e+02,8.410000000000000000e+02,4.440000000000000000e+02,5.040000000000000000e+02,4.180000000000000000e+02,0.000000000000000000e+00,3.160000000000000000e+02,9.320000000000000000e+02,1.000000000000000000e+00,3.610000000000000000e+02
1.160000000000000000e+02,8.690000000000000000e+02,5.190000000000000000e+02,6.420000000000000000e+02,2.660000000000000000e+02,0.000000000000000000e+00,2.820000000000000000e+02,1.247000000000000000e+03,0.000000000000000000e+00,4.100000000000000000e+02
1.185000000000000000e+03,5.500000000000000000e+01,2.440000000000000000e+02,1.350000000000000000e+02,1.311000000000000000e+03,0.000000000000000000e+00,5.670000000000000000e+02,1.460000000000000000e+02,0.000000000000000000e+00,4.290000000000000000e+02
5.600000000000000000e+01,1.409000000000000000e+03,3.560000000000000000e+02,4.230000000000000000e+02,1.740000000000000000e+02,0.000000000000000000e+00,1.600000000000000000e+02,9.930000000000000000e+02,0.000000000000000000e+00,2.240000000000000000e+02
8.070000000000000000e+02,3.240000000000000000e+02,4.540000000000000000e+02,4.800000000000000000e+02,5.450000000000000000e+02,0.000000000000000000e+00,3.650000000000000000e+02,6.820000000000000000e+02,0.000000000000000000e+00,4.800000000000000000e+02
6.000000000000000000e+01,1.794000000000000000e+03,3.220000000000000000e+02,3.810000000000000000e+02,1.690000000000000000e+02,0.000000000000000000e+00,1.770000000000000000e+02,1.229000000000000000e+03,0.000000000000000000e+00,2.690000000000000000e+02
1.242000000000000000e+03,1.300000000000000000e+02,3.060000000000000000e+02,2.250000000000000000e+02,1.060000000000000000e+03,0.000000000000000000e+00,4.630000000000000000e+02,2.240000000000000000e+02,0.000000000000000000e+00,4.130000000000000000e+02
3.820000000000000000e+02,2.070000000000000000e+02,6.350000000000000000e+02,5.640000000000000000e+02,6.410000000000000000e+02,0.000000000000000000e+00,5.080000000000000000e+02,6.510000000000000000e+02,0.000000000000000000e+00,6.000000000000000000e+02
