2.511000000000000000e+03,7.000000000000000000e+00,1.300000000000000000e+02,8.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.300000000000000000e+02,1.900000000000000000e+02,2.140000000000000000e+02
3.000000000000000000e+00,4.044000000000000000e+03,1.000000000000000000e+00,2.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.750000000000000000e+02,0.000000000000000000e+00,3.700000000000000000e+01
1.459000000000000000e+03,9.500000000000000000e+01,1.420000000000000000e+02,1.092000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.690000000000000000e+02,1.950000000000000000e+02,4.250000000000000000e+02
1.298000000000000000e+03,1.800000000000000000e+02,1.310000000000000000e+02,1.122000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,1.790000000000000000e+02,5.250000000000000000e+02
3.320000000000000000e+02,3.870000000000000000e+02,7.500000000000000000e+01,9.520000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.705000000000000000e+03,8.700000000000000000e+01,5.340000000000000000e+02
7.270000000000000000e+02,2.970000000000000000e+02,9.200000000000000000e+01,9.150000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.149000000000000000e+03,1.390000000000000000e+02,4.760000000000000000e+02
9.700000000000000000e+02,2.020000000000000000e+02,1.230000000000000000e+02,1.070000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.082000000000000000e+03,1.440000000000000000e+02,5.460000000000000000e+02
1.860000000000000000e+02,7.960000000000000000e+02,6.200000000000000000e+01,6.950000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.070000000000000000e+03,4.200000000000000000e+01,5.500000000000000000e+02
1.519000000000000000e+03,2.500000000000000000e+01,1.560000000000000000e+02,1.170000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.940000000000000000e+02,1.900000000000000000e+02,4.090000000000000000e+02
4.140000000000000000e+02,3.330000000000000000e+02,7.500000000000000000e+01,8.990000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.762000000000000000e+03,6.900000000000000000e+01,6.360000000000000000e+02
