3.336000000000000000e+03,3.000000000000000000e+00,1.230000000000000000e+02,5.100000000000000000e+01,3.260000000000000000e+02,4.100000000000000000e+01,2.000000000000000000e+01,7.000000000000000000e+00,2.170000000000000000e+02,8.000000000000000000e+00
0.000000000000000000e+00,4.410000000000000000e+03,4.000000000000000000e+00,7.000000000000000000e+00,3.200000000000000000e+01,1.400000000000000000e+01,0.000000000000000000e+00,2.110000000000000000e+02,0.000000000000000000e+00,6.000000000000000000e+00
3.440000000000000000e+02,1.080000000000000000e+02,7.950000000000000000e+02,7.460000000000000000e+02,1.980000000000000000e+02,7.940000000000000000e+02,1.290000000000000000e+02,4.180000000000000000e+02,4.910000000000000000e+02,1.540000000000000000e+02
1.110000000000000000e+02,1.340000000000000000e+02,6.420000000000000000e+02,1.085000000000000000e+03,1.280000000000000000e+02,1.107000000000000000e+03,8.400000000000000000e+01,5.370000000000000000e+02,2.920000000000000000e+02,2.310000000000000000e+02
5.590000000000000000e+02,7.100000000000000000e+01,6.900000000000000000e+01,8.300000000000000000e+01,2.238000000000000000e+03,7.000000000000000000e+01,2.240000000000000000e+02,1.610000000000000000e+02,2.940000000000000000e+02,3.030000000000000000e+02
5.600000000000000000e+01,1.910000000000000000e+02,3.250000000000000000e+02,6.870000000000000000e+02,9.300000000000000000e+01,1.618000000000000000e+03,5.500000000000000000e+01,4.210000000000000000e+02,1.910000000000000000e+02,1.580000000000000000e+02
6.250000000000000000e+02,1.050000000000000000e+02,5.290000000000000000e+02,3.980000000000000000e+02,6.900000000000000000e+02,1.740000000000000000e+02,2.410000000000000000e+02,6.210000000000000000e+02,3.660000000000000000e+02,3.880000000000000000e+02
3.600000000000000000e+01,7.280000000000000000e+02,2.210000000000000000e+02,2.700000000000000000e+02,4.220000000000000000e+02,5.760000000000000000e+02,1.160000000000000000e+02,1.697000000000000000e+03,4.100000000000000000e+01,2.940000000000000000e+02
7.560000000000000000e+02,9.000000000000000000e+00,5.240000000000000000e+02,2.890000000000000000e+02,7.230000000000000000e+02,9.700000000000000000e+01,2.220000000000000000e+02,1.250000000000000000e+02,1.115000000000000000e+03,2.030000000000000000e+02
1.830000000000000000e+02,1.300000000000000000e+02,3.180000000000000000e+02,3.580000000000000000e+02,1.103000000000000000e+03,1.630000000000000000e+02,2.310000000000000000e+02,7.700000000000000000e+02,2.900000000000000000e+02,6.420000000000000000e+02
