2.154000000000000000e+03,1.300000000000000000e+01,2.480000000000000000e+02,3.420000000000000000e+02,8.000000000000000000e+00,2.140000000000000000e+02,9.900000000000000000e+01,2.160000000000000000e+02,7.450000000000000000e+02,9.300000000000000000e+01
2.000000000000000000e+00,4.191000000000000000e+03,2.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,4.670000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
1.152000000000000000e+03,6.700000000000000000e+01,3.610000000000000000e+02,4.410000000000000000e+02,2.700000000000000000e+01,2.690000000000000000e+02,2.500000000000000000e+02,6.570000000000000000e+02,5.980000000000000000e+02,3.550000000000000000e+02
9.970000000000000000e+02,9.100000000000000000e+01,2.600000000000000000e+02,5.500000000000000000e+02,4.800000000000000000e+01,4.020000000000000000e+02,2.040000000000000000e+02,6.800000000000000000e+02,6.830000000000000000e+02,4.360000000000000000e+02
2.420000000000000000e+02,2.140000000000000000e+02,2.210000000000000000e+02,4.490000000000000000e+02,9.100000000000000000e+01,3.150000000000000000e+02,2.790000000000000000e+02,1.421000000000000000e+03,1.910000000000000000e+02,6.490000000000000000e+02
5.620000000000000000e+02,1.080000000000000000e+02,1.870000000000000000e+02,4.600000000000000000e+02,8.600000000000000000e+01,4.340000000000000000e+02,1.630000000000000000e+02,8.500000000000000000e+02,4.960000000000000000e+02,4.490000000000000000e+02
7.220000000000000000e+02,1.020000000000000000e+02,3.050000000000000000e+02,4.280000000000000000e+02,5.000000000000000000e+01,3.110000000000000000e+02,3.000000000000000000e+02,9.850000000000000000e+02,4.660000000000000000e+02,4.680000000000000000e+02
1.130000000000000000e+02,5.410000000000000000e+02,1.750000000000000000e+02,2.130000000000000000e+02,6.300000000000000000e+01,1.290000000000000000e+02,2.800000000000000000e+02,2.360000000000000000e+03,5.300000000000000000e+01,4.740000000000000000e+02
1.178000000000000000e+03,1.500000000000000000e+01,2.670000000000000000e+02,4.840000000000000000e+02,2.100000000000000000e+01,3.980000000000000000e+02,1.720000000000000000e+02,3.460000000000000000e+02,8.790000000000000000e+02,3.030000000000000000e+02
3.050000000000000000e+02,1.690000000000000000e+02,1.920000000000000000e+02,3.900000000000000000e+02,9.500000000000000000e+01,3.280000000000000000e+02,2.630000000000000000e+02,1.508000000000000000e+03,2.350000000000000000e+02,7.030000000000000000e+02
