3.236000000000000000e+03,2.800000000000000000e+01,0.000000000000000000e+00,1.090000000000000000e+02,4.790000000000000000e+02,0.000000000000000000e+00,1.420000000000000000e+02,5.600000000000000000e+01,0.000000000000000000e+00,8.200000000000000000e+01
8.000000000000000000e+00,4.449000000000000000e+03,0.000000000000000000e+00,2.300000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+00,1.730000000000000000e+02,0.000000000000000000e+00,1.200000000000000000e+01
3.600000000000000000e+02,8.410000000000000000e+02,0.000000000000000000e+00,9.460000000000000000e+02,4.190000000000000000e+02,0.000000000000000000e+00,3.160000000000000000e+02,9.340000000000000000e+02,0.000000000000000000e+00,3.610000000000000000e+02
1.160000000000000000e+02,8.690000000000000000e+02,0.000000000000000000e+00,1.161000000000000000e+03,2.660000000000000000e+02,0.000000000000000000e+00,2.820000000000000000e+02,1.247000000000000000e+03,0.000000000000000000e+00,4.100000000000000000e+02
1.185000000000000000e+03,5.500000000000000000e+01,0.000000000000000000e+00,3.790000000000000000e+02,1.311000000000000000e+03,0.000000000000000000e+00,5.670000000000000000e+02,1.460000000000000000e+02,0.000000000000000000e+00,4.290000000000000000e+02
5.600000000000000000e+01,1.410000000000000000e+03,0.000000000000000000e+00,7.780000000000000000e+02,1.740000000000000000e+02,0.000000000000000000e+00,1.600000000000000000e+02,9.930000000000000000e+02,0.000000000000000000e+00,2.240000000000000000e+02
8.070000000000000000e+02,3.240000000000000000e+02,0.000000000000000000e+00,9.340000000000000000e+02,5.450000000000000000e+02,0.000000000000000000e+00,3.650000000000000000e+02,6.820000000000000000e+02,0.000000000000000000e+00,4.800000000000000000e+02
6.000000000000000000e+01,1.795000000000000000e+03,0.000000000000000000e+00,7.030000000000000000e+02,1.690000000000000000e+02,0.000000000000000000e+00,1.770000000000000000e+02,1.228000000000000000e+03,0.000000000000000000e+00,2.690000000000000000e+02
1.242000000000000000e+03,1.300000000000000000e+02,0.000000000000000000e+00,5.310000000000000000e+02,1.060000000000000000e+03,0.000000000000000000e+00,4.630000000000000000e+02,2.240000000000000000e+02,0.000000000000000000e+00,4.130000000000000000e+02
3.820000000000000000e+02,2.070000000000000000e+02,0.000000000000000000e+00,1.198000000000000000e+03,6.410000000000000000e+02,0.000000000000000000e+00,5.080000000000000000e+02,6.520000000000000000e+02,0.000000000000000000e+00,6.000000000000000000e+02
